,query_table,groundtruth_set,result_set,intersection
181,new_york_city_restaurant_inspection_results_a.csv,"{'new_york_city_restaurant_inspection_results_21', 'new_york_city_restaurant_inspection_results_1', 'new_york_city_restaurant_inspection_results_3', 'new_york_city_restaurant_inspection_results_a', 'new_york_city_restaurant_inspection_results_2', 'new_york_city_restaurant_inspection_results_13', 'new_york_city_restaurant_inspection_results_8', 'new_york_city_restaurant_inspection_results_17', 'new_york_city_restaurant_inspection_results_14', 'new_york_city_restaurant_inspection_results_24', 'new_york_city_restaurant_inspection_results_6', 'new_york_city_restaurant_inspection_results_11', 'new_york_city_restaurant_inspection_results_7', 'new_york_city_restaurant_inspection_results_4', 'new_york_city_restaurant_inspection_results_15', 'new_york_city_restaurant_inspection_results_22', 'new_york_city_restaurant_inspection_results_0', 'new_york_city_restaurant_inspection_results_12', 'new_york_city_restaurant_inspection_results_28', 'new_york_city_restaurant_inspection_results_27', 'new_york_city_restaurant_inspection_results_18', 'new_york_city_restaurant_inspection_results_9', 'new_york_city_restaurant_inspection_results_19', 'new_york_city_restaurant_inspection_results_10', 'new_york_city_restaurant_inspection_results_25', 'new_york_city_restaurant_inspection_results_23', 'new_york_city_restaurant_inspection_results_29', 'new_york_city_restaurant_inspection_results_5', 'new_york_city_restaurant_inspection_results_26', 'new_york_city_restaurant_inspection_results_20', 'new_york_city_restaurant_inspection_results_16'}","['new_york_city_restaurant_inspection_results_a', 'new_york_city_restaurant_inspection_results_9', 'new_york_city_restaurant_inspection_results_2', 'new_york_city_restaurant_inspection_results_7']","{'new_york_city_restaurant_inspection_results_a', 'new_york_city_restaurant_inspection_results_9', 'new_york_city_restaurant_inspection_results_2', 'new_york_city_restaurant_inspection_results_7'}"
182,oil_and_gas_summary_production_data_1967_1999_a.csv,"{'oil_and_gas_summary_production_data_1967_1999_3', 'oil_and_gas_summary_production_data_1967_1999_7', 'oil_and_gas_summary_production_data_1967_1999_8', 'oil_and_gas_summary_production_data_1967_1999_a', 'oil_and_gas_summary_production_data_1967_1999_4', 'oil_and_gas_summary_production_data_1967_1999_6', 'oil_and_gas_summary_production_data_1967_1999_5', 'oil_and_gas_summary_production_data_1967_1999_0', 'oil_and_gas_summary_production_data_1967_1999_9', 'oil_and_gas_summary_production_data_1967_1999_1', 'oil_and_gas_summary_production_data_1967_1999_2'}","['oil_and_gas_summary_production_data_1967_1999_a', 'oil_and_gas_summary_production_data_1967_1999_8', 'oil_and_gas_summary_production_data_1967_1999_7', 'oil_and_gas_summary_production_data_1967_1999_0']","{'oil_and_gas_summary_production_data_1967_1999_7', 'oil_and_gas_summary_production_data_1967_1999_8', 'oil_and_gas_summary_production_data_1967_1999_0', 'oil_and_gas_summary_production_data_1967_1999_a'}"
183,practice_reference_a.csv,"{'practice_reference_7', 'practice_reference_5', 'practice_reference_4', 'practice_reference_1', 'practice_reference_3', 'practice_reference_12', 'practice_reference_2', 'practice_reference_a', 'practice_reference_6', 'practice_reference_8', 'practice_reference_9', 'practice_reference_11', 'practice_reference_b', 'practice_reference_0', 'practice_reference_10'}","['practice_reference_a', 'practice_reference_9', 'practice_reference_10', 'practice_reference_3']","{'practice_reference_a', 'practice_reference_9', 'practice_reference_3', 'practice_reference_10'}"
184,practice_reference_b.csv,"{'practice_reference_7', 'practice_reference_5', 'practice_reference_4', 'practice_reference_1', 'practice_reference_3', 'practice_reference_12', 'practice_reference_2', 'practice_reference_a', 'practice_reference_6', 'practice_reference_8', 'practice_reference_9', 'practice_reference_11', 'practice_reference_b', 'practice_reference_0', 'practice_reference_10'}","['practice_reference_b', 'practice_reference_a', 'practice_reference_3', 'practice_reference_9']","{'practice_reference_a', 'practice_reference_b', 'practice_reference_3', 'practice_reference_9'}"
185,prescribing_a.csv,"{'prescribing_0', 'prescribing_7', 'prescribing_10', 'prescribing_1', 'prescribing_9', 'prescribing_8', 'prescribing_12', 'prescribing_5', 'prescribing_b', 'prescribing_4', 'prescribing_2', 'prescribing_6', 'prescribing_11', 'prescribing_3', 'prescribing_a'}","['prescribing_a', 'prescribing_12', 'prescribing_b', 'prescribing_3']","{'prescribing_b', 'prescribing_12', 'prescribing_3', 'prescribing_a'}"
186,prescribing_b.csv,"{'prescribing_0', 'prescribing_7', 'prescribing_10', 'prescribing_1', 'prescribing_9', 'prescribing_8', 'prescribing_12', 'prescribing_5', 'prescribing_b', 'prescribing_4', 'prescribing_2', 'prescribing_6', 'prescribing_11', 'prescribing_3', 'prescribing_a'}","['prescribing_b', 'prescribing_0', 'prescribing_12', 'prescribing_a']","{'prescribing_b', 'prescribing_0', 'prescribing_12', 'prescribing_a'}"
187,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,"{'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_8', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_5', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_4', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_0', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_6', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_2', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_9', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_7', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_3', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_1'}","['psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_5', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_3', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_2']","{'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_2', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_5', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_3', 'psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a'}"
188,purchasing_card_a.csv,"{'purchasing_card_11', 'purchasing_card_0', 'purchasing_card_6', 'purchasing_card_8', 'purchasing_card_3', 'purchasing_card_1', 'purchasing_card_7', 'purchasing_card_2', 'purchasing_card_a', 'purchasing_card_4', 'purchasing_card_10', 'purchasing_card_5', 'purchasing_card_9'}","['purchasing_card_a', 'purchasing_card_2', 'purchasing_card_7', 'purchasing_card_6']","{'purchasing_card_7', 'purchasing_card_2', 'purchasing_card_a', 'purchasing_card_6'}"
189,report_card_discipline_for_2015_16_a.csv,"{'report_card_discipline_for_2015_16_a', 'report_card_discipline_for_2015_16_8', 'report_card_discipline_for_2015_16_4', 'report_card_discipline_for_2015_16_7', 'report_card_discipline_for_2015_16_9', 'report_card_discipline_for_2015_16_2', 'report_card_discipline_for_2015_16_1', 'report_card_discipline_for_2015_16_6', 'report_card_discipline_for_2015_16_3', 'report_card_discipline_for_2015_16_5', 'report_card_discipline_for_2015_16_0'}","['report_card_discipline_for_2015_16_a', 'report_card_discipline_for_2015_16_4', 'report_card_discipline_for_2015_16_6', 'report_card_discipline_for_2015_16_7']","{'report_card_discipline_for_2015_16_a', 'report_card_discipline_for_2015_16_7', 'report_card_discipline_for_2015_16_4', 'report_card_discipline_for_2015_16_6'}"
190,senior_officials_expenses_a.csv,"{'senior_officials_expenses_4', 'senior_officials_expenses_8', 'senior_officials_expenses_2', 'senior_officials_expenses_5', 'senior_officials_expenses_7', 'senior_officials_expenses_0', 'senior_officials_expenses_9', 'senior_officials_expenses_1', 'senior_officials_expenses_6', 'senior_officials_expenses_3', 'senior_officials_expenses_a'}","['senior_officials_expenses_a', 'senior_officials_expenses_4', 'senior_officials_expenses_6', 'senior_officials_expenses_5']","{'senior_officials_expenses_a', 'senior_officials_expenses_4', 'senior_officials_expenses_6', 'senior_officials_expenses_5'}"
191,stockport_contracts_a.csv,"{'stockport_contracts_7', 'stockport_contracts_2', 'stockport_contracts_5', 'stockport_contracts_10', 'stockport_contracts_11', 'stockport_contracts_6', 'stockport_contracts_0', 'stockport_contracts_8', 'stockport_contracts_1', 'stockport_contracts_9', 'stockport_contracts_b', 'stockport_contracts_4', 'stockport_contracts_3', 'stockport_contracts_a'}","['stockport_contracts_a', 'stockport_contracts_5', 'stockport_contracts_3', 'stockport_contracts_7']","{'stockport_contracts_5', 'stockport_contracts_3', 'stockport_contracts_7', 'stockport_contracts_a'}"
192,stockport_contracts_b.csv,"{'stockport_contracts_7', 'stockport_contracts_2', 'stockport_contracts_5', 'stockport_contracts_10', 'stockport_contracts_11', 'stockport_contracts_6', 'stockport_contracts_0', 'stockport_contracts_8', 'stockport_contracts_1', 'stockport_contracts_9', 'stockport_contracts_b', 'stockport_contracts_4', 'stockport_contracts_3', 'stockport_contracts_a'}","['stockport_contracts_b', 'stockport_contracts_1', 'stockport_contracts_7', 'stockport_contracts_3']","{'stockport_contracts_1', 'stockport_contracts_3', 'stockport_contracts_7', 'stockport_contracts_b'}"
193,time_spent_watching_vcr_movies_a.csv,"{'time_spent_watching_vcr_movies_6', 'time_spent_watching_vcr_movies_0', 'time_spent_watching_vcr_movies_1', 'time_spent_watching_vcr_movies_a', 'time_spent_watching_vcr_movies_8', 'time_spent_watching_vcr_movies_7', 'time_spent_watching_vcr_movies_2', 'time_spent_watching_vcr_movies_5', 'time_spent_watching_vcr_movies_4', 'time_spent_watching_vcr_movies_9', 'time_spent_watching_vcr_movies_3'}","['time_spent_watching_vcr_movies_a', 'time_spent_watching_vcr_movies_5', 'immigration_records_9', 'immigration_records_6']","{'time_spent_watching_vcr_movies_a', 'time_spent_watching_vcr_movies_5'}"
194,tuition_assistance_program_tap_recipients_a.csv,"{'tuition_assistance_program_tap_recipients_8', 'tuition_assistance_program_tap_recipients_2', 'tuition_assistance_program_tap_recipients_6', 'tuition_assistance_program_tap_recipients_9', 'tuition_assistance_program_tap_recipients_5', 'tuition_assistance_program_tap_recipients_7', 'tuition_assistance_program_tap_recipients_a', 'tuition_assistance_program_tap_recipients_0', 'tuition_assistance_program_tap_recipients_4', 'tuition_assistance_program_tap_recipients_3', 'tuition_assistance_program_tap_recipients_1'}","['tuition_assistance_program_tap_recipients_a', 'tuition_assistance_program_tap_recipients_8', 'tuition_assistance_program_tap_recipients_3', 'tuition_assistance_program_tap_recipients_6']","{'tuition_assistance_program_tap_recipients_8', 'tuition_assistance_program_tap_recipients_a', 'tuition_assistance_program_tap_recipients_3', 'tuition_assistance_program_tap_recipients_6'}"
195,wholesale_markets_a.csv,"{'wholesale_markets_3', 'wholesale_markets_0', 'wholesale_markets_8', 'wholesale_markets_7', 'wholesale_markets_5', 'wholesale_markets_2', 'wholesale_markets_a', 'wholesale_markets_1', 'wholesale_markets_6', 'wholesale_markets_9', 'wholesale_markets_4'}","['wholesale_markets_a', 'new_york_city_restaurant_inspection_results_a', 'wholesale_markets_8', 'wholesale_markets_3']","{'wholesale_markets_8', 'wholesale_markets_3', 'wholesale_markets_a'}"
196,workforce_management_information_a.csv,"{'workforce_management_information_12', 'workforce_management_information_4', 'workforce_management_information_2', 'workforce_management_information_9', 'workforce_management_information_10', 'workforce_management_information_8', 'workforce_management_information_14', 'workforce_management_information_3', 'workforce_management_information_13', 'workforce_management_information_6', 'workforce_management_information_a', 'workforce_management_information_7', 'workforce_management_information_0', 'workforce_management_information_15', 'workforce_management_information_b', 'workforce_management_information_5', 'workforce_management_information_1', 'workforce_management_information_11'}","['workforce_management_information_4', 'workforce_management_information_a', 'workforce_management_information_2', 'workforce_management_information_6']","{'workforce_management_information_a', 'workforce_management_information_4', 'workforce_management_information_2', 'workforce_management_information_6'}"
197,workforce_management_information_b.csv,"{'workforce_management_information_12', 'workforce_management_information_4', 'workforce_management_information_2', 'workforce_management_information_9', 'workforce_management_information_10', 'workforce_management_information_8', 'workforce_management_information_14', 'workforce_management_information_3', 'workforce_management_information_13', 'workforce_management_information_6', 'workforce_management_information_a', 'workforce_management_information_7', 'workforce_management_information_0', 'workforce_management_information_15', 'workforce_management_information_b', 'workforce_management_information_5', 'workforce_management_information_1', 'workforce_management_information_11'}","['workforce_management_information_b', 'workforce_management_information_6', 'workforce_management_information_0', 'workforce_management_information_4']","{'workforce_management_information_b', 'workforce_management_information_6', 'workforce_management_information_4', 'workforce_management_information_0'}"
198,ydn_spending_data_a.csv,"{'ydn_spending_data_b', 'ydn_spending_data_8', 'ydn_spending_data_2', 'ydn_spending_data_7', 'ydn_spending_data_5', 'ydn_spending_data_6', 'ydn_spending_data_3', 'ydn_spending_data_0', 'ydn_spending_data_a', 'ydn_spending_data_1', 'ydn_spending_data_9', 'ydn_spending_data_4'}","['ydn_spending_data_a', 'ydn_spending_data_7', 'ydn_spending_data_4', 'ydn_spending_data_b']","{'ydn_spending_data_a', 'ydn_spending_data_b', 'ydn_spending_data_7', 'ydn_spending_data_4'}"
199,ydn_spending_data_b.csv,"{'ydn_spending_data_b', 'ydn_spending_data_8', 'ydn_spending_data_2', 'ydn_spending_data_7', 'ydn_spending_data_5', 'ydn_spending_data_6', 'ydn_spending_data_3', 'ydn_spending_data_0', 'ydn_spending_data_a', 'ydn_spending_data_1', 'ydn_spending_data_9', 'ydn_spending_data_4'}","['ydn_spending_data_b', 'ydn_spending_data_a', 'ydn_spending_data_6', 'ydn_spending_data_3']","{'ydn_spending_data_a', 'ydn_spending_data_b', 'ydn_spending_data_3', 'ydn_spending_data_6'}"
200,311_calls_historic_data_a.csv,"{'311_calls_historic_data_5', '311_calls_historic_data_8', '311_calls_historic_data_3', '311_calls_historic_data_9', '311_calls_historic_data_4', '311_calls_historic_data_6', '311_calls_historic_data_1', '311_calls_historic_data_a', '311_calls_historic_data_7', '311_calls_historic_data_2', '311_calls_historic_data_0'}","['311_calls_historic_data_a', '311_calls_historic_data_5', '311_calls_historic_data_1', '311_calls_historic_data_6', '311_calls_historic_data_7']","{'311_calls_historic_data_5', '311_calls_historic_data_6', '311_calls_historic_data_1', '311_calls_historic_data_a', '311_calls_historic_data_7'}"
201,abandoned_wells_a.csv,"{'abandoned_wells_7', 'abandoned_wells_9', 'abandoned_wells_2', 'abandoned_wells_0', 'abandoned_wells_6', 'abandoned_wells_5', 'abandoned_wells_8', 'abandoned_wells_4', 'abandoned_wells_a', 'abandoned_wells_1', 'abandoned_wells_3'}","['abandoned_wells_a', 'abandoned_wells_7', 'abandoned_wells_5', 'abandoned_wells_1', 'oil_and_gas_summary_production_data_1967_1999_9']","{'abandoned_wells_7', 'abandoned_wells_1', 'abandoned_wells_5', 'abandoned_wells_a'}"
202,albums_a.csv,"{'albums_9', 'albums_13', 'albums_2', 'albums_0', 'albums_7', 'albums_4', 'albums_3', 'albums_8', 'albums_11', 'albums_b', 'albums_10', 'albums_5', 'albums_6', 'albums_a', 'albums_1', 'albums_12'}","['albums_a', 'albums_11', 'albums_12', 'albums_10', 'albums_13']","{'albums_13', 'albums_11', 'albums_10', 'albums_a', 'albums_12'}"
203,albums_b.csv,"{'albums_9', 'albums_13', 'albums_2', 'albums_0', 'albums_7', 'albums_4', 'albums_3', 'albums_8', 'albums_11', 'albums_b', 'albums_10', 'albums_5', 'albums_6', 'albums_a', 'albums_1', 'albums_12'}","['albums_b', 'albums_1', 'albums_4', 'albums_8', 'albums_3']","{'albums_4', 'albums_3', 'albums_8', 'albums_b', 'albums_1'}"
204,animal_tag_data_a.csv,"{'animal_tag_data_b', 'animal_tag_data_6', 'animal_tag_data_0', 'animal_tag_data_1', 'animal_tag_data_2', 'animal_tag_data_8', 'animal_tag_data_4', 'animal_tag_data_7', 'animal_tag_data_5', 'animal_tag_data_a', 'animal_tag_data_9', 'animal_tag_data_3'}","['animal_tag_data_a', 'animal_tag_data_7', 'animal_tag_data_9', 'animal_tag_data_6', 'animal_tag_data_5']","{'animal_tag_data_6', 'animal_tag_data_7', 'animal_tag_data_5', 'animal_tag_data_a', 'animal_tag_data_9'}"
